geometry,category,handle,status,bedrijfstoestand,functie,subnettype,eigenaar,beheerder,datum_aanleg,netgekoppeld,bovengronds,asset_id,feature_id
POINT (5.6106277 51.3162906),LSmof,530F,BESTAAND,IN BEDRIJF,EINDMOF,DISTRIBUTIE,Netbeheerder,Netbeheerder,1998-03-01,,Nee,{00000000-0000-0000-0000-000000000000},_5332F554-6278-4DFC-8FE0-BDB28F4CD821
POINT (5.6105310 51.3162848),LSmof,531C,BESTAAND,IN BEDRIJF,VERBINDING,DISTRIBUTIE,Netbeheerder,Netbeheerder,1964-12-25,,Nee,{00000000-0000-0000-0000-000000000000},_F64D1A7A-C4F5-4F97-B868-18A663950F56
POINT (5.6104213 51.3160693),LSmof,5329,BESTAAND,IN BEDRIJF,VERBINDING,DISTRIBUTIE,Netbeheerder,Netbeheerder,1998-03-01,,Nee,{00000000-0000-0000-0000-000000000000},_A0F1F962-D321-40B4-827F-22FCCB0EB486
POINT (5.6104124 51.3160530),LSmof,5336,BESTAAND,IN BEDRIJF,VERBINDING,DISTRIBUTIE,Netbeheerder,Netbeheerder,2006-01-01,,Nee,{00000000-0000-0000-0000-000000000000},_608F0F9A-D5C5-47FB-9187-5710322DEABC
POINT (5.6098285 51.3164798),LSmof,5343,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,1983-08-25,Ja,Nee,{00000000-0000-0000-0000-000000000000},_BB27D219-8852-4DD1-9DD5-804D6897A7D6
POINT (5.6097939 51.3163625),LSmof,5350,BESTAAND,IN BEDRIJF,EINDMOF,DISTRIBUTIE,Netbeheerder,Netbeheerder,2022-12-13,,Nee,{00000000-0000-0000-0000-000000000000},_663B1B69-DC4A-498C-8D3A-511167E465D1
POINT (5.6128564 51.3165576),LSmof,535D,BESTAAND,IN BEDRIJF,VERBINDING,DISTRIBUTIE,Netbeheerder,Netbeheerder,2005-11-11,,Nee,{00000000-0000-0000-0000-000000000000},_5B8ECC79-3EF6-46D3-9662-BA2B8311853D
POINT (5.6128577 51.3165435),LSmof,536A,BESTAAND,IN BEDRIJF,VERBINDING,DISTRIBUTIE,Netbeheerder,Netbeheerder,2005-11-11,,Nee,{00000000-0000-0000-0000-000000000000},_BAF79FFC-DDCE-4B8A-B8AE-594FFCB2B87E
POINT (5.6128602 51.3165172),LSmof,5377,BESTAAND,IN BEDRIJF,VERBINDING,DISTRIBUTIE,Netbeheerder,Netbeheerder,2005-11-11,,Nee,{00000000-0000-0000-0000-000000000000},_7316055E-EDF2-43E1-B93C-6D161C206FA2
POINT (5.6128612 51.3165031),LSmof,5384,BESTAAND,IN BEDRIJF,VERBINDING,DISTRIBUTIE,Netbeheerder,Netbeheerder,2005-11-11,,Nee,{00000000-0000-0000-0000-000000000000},_3B722E07-FDE2-4149-BDB5-EF998EE827E0
POINT (5.6132161 51.3160348),LSmof,5391,BESTAAND,IN BEDRIJF,VERBINDING,DISTRIBUTIE,Netbeheerder,Netbeheerder,1998-03-01,,Nee,{00000000-0000-0000-0000-000000000000},_6528A56F-87A0-43E2-9DB1-EF1F0D6C7856
POINT (5.6099978 51.3159767),LSmof,539E,BESTAAND,IN BEDRIJF,VERBINDING,DISTRIBUTIE,Netbeheerder,Netbeheerder,1994-06-16,,Nee,{00000000-0000-0000-0000-000000000000},_2031F27C-9BA8-497E-8F16-8D200CE7D30C
POINT (5.6144518 51.3167356),LSmof,53AB,BESTAAND,IN BEDRIJF,VERBINDING,DISTRIBUTIE,Netbeheerder,Netbeheerder,1997-06-25,,Nee,{00000000-0000-0000-0000-000000000000},_95D5CC8B-B090-4AB7-B8F2-9B214860465E
POINT (5.6157429 51.3162870),LSmof,53B8,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_0238E528-119F-43C2-8D63-2F1DDA1BAD1F
POINT (5.6154027 51.3160294),LSmof,53C5,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_DF740501-43EC-4792-913A-36D2E930D214
POINT (5.6148627 51.3162820),LSmof,53D2,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_8D0BA496-A906-463E-898A-93D0E42C8759
POINT (5.6144828 51.3160740),LSmof,53DF,BESTAAND,IN BEDRIJF,VERBINDING,DISTRIBUTIE,Netbeheerder,Netbeheerder,1997-11-14,,Nee,{00000000-0000-0000-0000-000000000000},_77EA9618-BE13-462A-99A2-2698C7A0F9CC
POINT (5.6140070 51.3167736),LSmof,53EC,BESTAAND,IN BEDRIJF,EINDMOF,DISTRIBUTIE,Netbeheerder,Netbeheerder,2005-11-11,,Nee,{00000000-0000-0000-0000-000000000000},_68DD8EBB-55C4-4DFA-8979-B8654D82FB44
POINT (5.6141413 51.3160631),LSmof,53F9,BESTAAND,IN BEDRIJF,AFTAK SPLITSEND,DISTRIBUTIE,Netbeheerder,Netbeheerder,1998-12-14,,Nee,{00000000-0000-0000-0000-000000000000},_B7BFB617-6742-46B6-9D1D-92F3CBBA1DBA
POINT (5.6136258 51.3160488),LSmof,5406,BESTAAND,IN BEDRIJF,VERBINDING,DISTRIBUTIE,Netbeheerder,Netbeheerder,1997-11-14,,Nee,{00000000-0000-0000-0000-000000000000},_76744C02-5D51-4ACD-8A38-87696ABCBBFB
POINT (5.6166834 51.3170730),LSmof,5413,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_FCE2819A-9346-433F-B6CD-96967277BA39
POINT (5.6163215 51.3170790),LSmof,5420,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_41A89D25-1506-45C5-9BE3-5FB80E750C61
POINT (5.6158587 51.3161533),LSmof,542D,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_CE799E23-A93F-43E2-B40B-FE955396C15C
POINT (5.6159852 51.3158484),LSmof,543A,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_8061F0B8-3985-441F-8709-05951B64D0DD
POINT (5.6149581 51.3159344),LSmof,5447,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_7FDD9CA5-D29A-4CC5-A0E2-D768679696EB
POINT (5.6148552 51.3159265),LSmof,5454,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_2C99BFAF-3DA1-4022-9D4D-440CB2C63944
POINT (5.6103170 51.3189446),LSmof,5461,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_1AA281A5-C879-4326-8616-F07B0EF0C81D
POINT (5.6103356 51.3188988),LSmof,546E,BESTAAND,IN BEDRIJF,AFTAK SPLITSEND,DISTRIBUTIE,Netbeheerder,Netbeheerder,2022-04-13,,Nee,{00000000-0000-0000-0000-000000000000},_BFF76987-ED30-4F0E-A6B8-C6AE698CC90C
POINT (5.6104124 51.3160530),LSmof,547B,BESTAAND,IN BEDRIJF,VERBINDING,DISTRIBUTIE,Netbeheerder,Netbeheerder,2006-01-01,,Nee,{00000000-0000-0000-0000-000000000000},_E58A4EB1-171F-4055-AF86-8E3B2571E3AE
POINT (5.6106277 51.3162906),LSmof,5488,BESTAAND,IN BEDRIJF,EINDMOF,DISTRIBUTIE,Netbeheerder,Netbeheerder,1998-03-01,,Nee,{00000000-0000-0000-0000-000000000000},_DE28E615-C21D-4B91-B802-DA7E18CFBEAA
POINT (5.6128612 51.3165031),LSmof,5495,BESTAAND,IN BEDRIJF,VERBINDING,DISTRIBUTIE,Netbeheerder,Netbeheerder,2005-11-11,,Nee,{00000000-0000-0000-0000-000000000000},_DC94CDEB-89F2-4325-88AB-567BC4B075DF
POINT (5.6128577 51.3165435),LSmof,54A2,BESTAAND,IN BEDRIJF,VERBINDING,DISTRIBUTIE,Netbeheerder,Netbeheerder,2005-11-11,,Nee,{00000000-0000-0000-0000-000000000000},_D9E3E086-405E-4A8A-AC78-6FC0C239F9F9
POINT (5.6132161 51.3160348),LSmof,54AF,BESTAAND,IN BEDRIJF,VERBINDING,DISTRIBUTIE,Netbeheerder,Netbeheerder,1998-03-01,,Nee,{00000000-0000-0000-0000-000000000000},_BE80FDD2-75D8-4486-B68E-6A2DDFFD66E3
POINT (5.6144828 51.3160740),LSmof,54BC,BESTAAND,IN BEDRIJF,VERBINDING,DISTRIBUTIE,Netbeheerder,Netbeheerder,1997-11-14,,Nee,{00000000-0000-0000-0000-000000000000},_2655C9F9-8975-414D-864A-69910FD088F6
POINT (5.6133030 51.3185948),LSmof,54C9,BESTAAND,IN BEDRIJF,EINDMOF,DISTRIBUTIE,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_0E474F10-45B3-491B-A97B-7ABC6A2A7702
POINT (5.6139412 51.3178162),LSmof,54D6,BESTAAND,IN BEDRIJF,AFTAK SPLITSEND,DISTRIBUTIE,Netbeheerder,Netbeheerder,1998-12-07,,Nee,{00000000-0000-0000-0000-000000000000},_87FB2929-8110-4566-A622-E4DCF218B527
POINT (5.6143439 51.3172276),LSmof,54E3,BESTAAND,IN BEDRIJF,EINDMOF,DISTRIBUTIE,Netbeheerder,Netbeheerder,1998-12-08,,Nee,{00000000-0000-0000-0000-000000000000},_3FD648A9-151F-4453-A13E-EBEB320C4DC8
POINT (5.6146802 51.3161170),LSmof,54F0,BESTAAND,IN BEDRIJF,EINDMOF,DISTRIBUTIE,Netbeheerder,Netbeheerder,1999-07-12,,Nee,{00000000-0000-0000-0000-000000000000},_A91BB3A6-D5DB-4B1D-B58E-9F2BF30AE708
POINT (5.6137568 51.3160523),LSmof,54FD,BESTAAND,IN BEDRIJF,EINDMOF,DISTRIBUTIE,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_1EEEF2C0-8FB7-416D-ABE4-C8BE17E2149F
POINT (5.6133721 51.3160423),LSmof,550A,BESTAAND,IN BEDRIJF,EINDMOF,DISTRIBUTIE,Netbeheerder,Netbeheerder,1998-04-01,,Nee,{00000000-0000-0000-0000-000000000000},_95378767-81A3-4030-84EE-48DC9DB347A0
POINT (5.6111171 51.3164124),LSmof,5517,BESTAAND,IN BEDRIJF,EINDMOF,DISTRIBUTIE,Netbeheerder,Netbeheerder,2024-03-21,Nee,Nee,{00000000-0000-0000-0000-000000000000},_AECBC957-C378-4012-BEC9-842685430823
POINT (5.6108680 51.3170488),LSmof,5524,BESTAAND,IN BEDRIJF,EINDMOF,DISTRIBUTIE,Netbeheerder,Netbeheerder,2024-03-21,Nee,Nee,{00000000-0000-0000-0000-000000000000},_2BFDF2C6-1263-45B5-83E9-5086A42DEF67
POINT (5.6108893 51.3171193),LSmof,5531,BESTAAND,IN BEDRIJF,EINDMOF,DISTRIBUTIE,Netbeheerder,Netbeheerder,2024-03-21,Nee,Nee,{00000000-0000-0000-0000-000000000000},_984427FA-EFFD-4D75-B264-51DC102A7ACC
