geometry,category,handle,status,bedrijfstoestand,functie,subnettype,eigenaar,beheerder,datum_aanleg,netgekoppeld,bovengronds,asset_id,feature_id
POINT (5.6128564 51.3165576),OVLoverdrachtspunt,5601,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_0ED2DAD8-F256-4CE9-9A39-490D5687BDBF
POINT (5.6128577 51.3165435),OVLoverdrachtspunt,560E,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_B766A26E-1D08-44B9-B00B-5B8640782CAE
POINT (5.6128602 51.3165172),OVLoverdrachtspunt,561B,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_83B6F19F-1708-4364-B43B-7917E080E037
POINT (5.6128612 51.3165031),OVLoverdrachtspunt,5628,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_E7AAEEDD-7E47-40B7-8357-E4D6395EF03C
POINT (5.6132161 51.3160348),OVLoverdrachtspunt,5635,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_AECE6963-EAF3-493F-9B71-371CF5ABA4C8
POINT (5.6099978 51.3159767),OVLoverdrachtspunt,5642,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_A00D4E01-82A1-4D0B-9D64-81C9AE30F8DE
POINT (5.6144518 51.3167356),OVLoverdrachtspunt,564F,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_ABA5AE3C-5711-4E0F-88DE-5EBB06C113D2
POINT (5.6157429 51.3162870),OVLoverdrachtspunt,565C,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_492EDABA-9282-493F-83EC-A7E7E6A6F8F7
POINT (5.6154027 51.3160294),OVLoverdrachtspunt,5669,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_8E93BBAE-F3C8-4050-94AB-EAA0A0C93B9C
POINT (5.6148627 51.3162820),OVLoverdrachtspunt,5676,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_44AA2C05-2D90-4D22-B4A7-BD3023D7DFE1
POINT (5.6144828 51.3160740),OVLoverdrachtspunt,5683,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_15FB79B9-693B-4ECB-9A0F-7F07FF1F93C0
POINT (5.6140070 51.3167736),OVLoverdrachtspunt,5690,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_0D1F97DF-5494-49AA-BA99-94BD9EEB2174
POINT (5.6141413 51.3160631),OVLoverdrachtspunt,569D,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_C675997E-5974-4E84-86B8-525BE4C64CF6
POINT (5.6136258 51.3160488),OVLoverdrachtspunt,56AA,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_3BF83E61-9FCF-47A1-BCAF-273266604B38
POINT (5.6166834 51.3170730),OVLoverdrachtspunt,56B7,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_0864C95B-8764-489A-8B7E-76D940806623
POINT (5.6163215 51.3170790),OVLoverdrachtspunt,56C4,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_C88CEE67-CE03-45B0-B667-379B6E3CC6B3
POINT (5.6158587 51.3161533),OVLoverdrachtspunt,56D1,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_E2480F6A-464E-4A8A-ACEF-FED1FA2C35BB
POINT (5.6159852 51.3158484),OVLoverdrachtspunt,56DE,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_090368BB-372B-4739-A7A7-A9C979F14CA4
POINT (5.6149581 51.3159344),OVLoverdrachtspunt,56EB,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_44FF0043-53AA-4C42-B946-C7692AECC15D
POINT (5.6148552 51.3159265),OVLoverdrachtspunt,56F8,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_B78AAB30-C744-48A4-9172-AAE56BEB0A14
POINT (5.6168786 51.3189300),OVLoverdrachtspunt,5705,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_8E660C47-D125-4D0D-A629-57A688DFCB16
POINT (5.6166204 51.3184232),OVLoverdrachtspunt,5712,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_1D63F8DB-93B0-4850-A012-C9447CBE3465
POINT (5.6169817 51.3181702),OVLoverdrachtspunt,571F,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_8F4781DE-E1BC-4374-9237-598C0E3F047D
POINT (5.6163227 51.3180080),OVLoverdrachtspunt,572C,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_5D99B516-6037-4510-8D89-3D9D50EF9D67
POINT (5.6166984 51.3180492),OVLoverdrachtspunt,5739,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_953A933B-C6BB-4036-B853-118F8AB896F0
POINT (5.6166657 51.3178028),OVLoverdrachtspunt,5746,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_7BDA1DB6-A07B-41EF-A942-63016265916B
POINT (5.6165580 51.3176251),OVLoverdrachtspunt,5753,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_3813B0EE-87E6-4BF4-BA1F-75169FD9A783
POINT (5.6165187 51.3173993),OVLoverdrachtspunt,5760,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_35BD9348-36CA-444E-A4E6-E7EADF5DD1B0
POINT (5.6160163 51.3176063),OVLoverdrachtspunt,576D,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_83FE6F9C-FDE9-4D79-9A00-1A815AF99696
POINT (5.6130841 51.3188406),OVLoverdrachtspunt,577A,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_AA109137-8B10-4E7F-B8A7-B8225225DE88
POINT (5.6132943 51.3187617),OVLoverdrachtspunt,5787,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_80831360-FEC6-4862-A31A-5306D4C9A434
POINT (5.6134229 51.3184408),OVLoverdrachtspunt,5794,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_E7A27877-C136-42FA-9EDD-B1D21B9E11C3
POINT (5.6137200 51.3180770),OVLoverdrachtspunt,57A1,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_741CBBFF-79CE-45B6-8D96-332C0496D276
POINT (5.6139883 51.3177436),OVLoverdrachtspunt,57AE,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_BE3374BD-F597-4EB9-839C-F9D7F3C04E3F
POINT (5.6142696 51.3173286),OVLoverdrachtspunt,57BB,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_6F748754-282E-4E0A-9DC9-99459FD54B1E
POINT (5.6103360 51.3188752),OVLoverdrachtspunt,57C8,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_AD866077-FB2D-48F0-87F8-E937C46D9AAB
POINT (5.6098268 51.3164936),OVLoverdrachtspunt,57D5,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_5B638BB1-40A6-4F15-BF51-094E7E7013FC
POINT (5.6105448 51.3163629),OVLoverdrachtspunt,57E2,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_205B358E-46D1-470A-9C91-6F88D209C0DB
POINT (5.6104538 51.3161370),OVLoverdrachtspunt,57EF,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_9AB2094A-27F8-4A0C-8D55-39F32613782F
POINT (5.6133233 51.3167395),OVLoverdrachtspunt,57FC,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_F085EF62-FF38-47A3-B733-9AFCEABF79B7
POINT (5.6130118 51.3166956),OVLoverdrachtspunt,5809,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_87ABA8C2-3061-43A6-81EC-EAF7B3AEFA64
POINT (5.6127742 51.3165198),OVLoverdrachtspunt,5816,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_DBBF5794-9838-4DD2-98D5-4B7AC51245FF
POINT (5.6127855 51.3163019),OVLoverdrachtspunt,5823,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_3B26ABFA-6181-4162-B5AF-0A5D6C69439E
POINT (5.6127853 51.3161075),OVLoverdrachtspunt,5830,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_54812A7B-28A6-45BB-AE87-EC470339916F
POINT (5.6108729 51.3159142),OVLoverdrachtspunt,583D,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_934E3C1D-1184-4EB7-BE0B-06C901969000
POINT (5.6128198 51.3159289),OVLoverdrachtspunt,584A,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_08A8A431-BA6E-45CE-96FB-C842B42BA0B5
POINT (5.6130992 51.3159454),OVLoverdrachtspunt,5857,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_632CFD93-3787-42E8-BB58-9825BB23F6E2
POINT (5.6100052 51.3159431),OVLoverdrachtspunt,5864,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_8EFC5FE8-BBED-4DD0-9728-D60D58CECEAE
POINT (5.6103526 51.3158757),OVLoverdrachtspunt,5871,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_73201207-CEA3-427E-A3A1-CBB12C404CB2
POINT (5.6156635 51.3171747),OVLoverdrachtspunt,587E,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_F5014856-4F51-468B-ADC2-5E61E5BF99FF
POINT (5.6144758 51.3169145),OVLoverdrachtspunt,588B,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_F659EA46-689B-4716-A7B5-3C848A398289
POINT (5.6145941 51.3165383),OVLoverdrachtspunt,5898,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_B7BE5AFA-8252-4AC3-B141-45C9902DA1E3
POINT (5.6152969 51.3167423),OVLoverdrachtspunt,58A5,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_AD214954-8BCB-4836-9C1B-B91DCB024C70
POINT (5.6157610 51.3164285),OVLoverdrachtspunt,58B2,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_129C9458-B5C7-43F0-AE6B-509187A76710
POINT (5.6156515 51.3161362),OVLoverdrachtspunt,58BF,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_C1863048-EBFA-4049-B7C9-4FA6E90073CC
POINT (5.6154325 51.3160358),OVLoverdrachtspunt,58CC,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_873272F3-3C75-4E69-9CD4-24B52E3A0EC4
POINT (5.6148975 51.3163430),OVLoverdrachtspunt,58D9,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_4F001B22-FA01-4A2F-B773-DF055C2C5D24
POINT (5.6147788 51.3161734),OVLoverdrachtspunt,58E6,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_B2415DBD-EFE7-4AAA-B5D3-C3953A8D4377
POINT (5.6147985 51.3160389),OVLoverdrachtspunt,58F3,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_177CB016-8FE4-45C0-A9D7-9D71138FD1E8
POINT (5.6136364 51.3167827),OVLoverdrachtspunt,5900,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_1A299C46-C26B-4240-A4CC-757015E5968D
POINT (5.6139375 51.3168253),OVLoverdrachtspunt,590D,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_E6070B2F-DD6B-40FD-A47F-57912AC064EE
POINT (5.6140274 51.3166471),OVLoverdrachtspunt,591A,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_9826EB9D-0F53-4C32-A4D3-5A1E592E6678
POINT (5.6140724 51.3164684),OVLoverdrachtspunt,5927,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_E112F7DC-2950-4332-BAB5-ACE7E284D371
POINT (5.6141081 51.3162875),OVLoverdrachtspunt,5934,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_54667F1E-C8FC-49A9-9071-137E2EAE6D3B
POINT (5.6141347 51.3161057),OVLoverdrachtspunt,5941,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_F68C83CA-4710-4255-830E-D8720FA02B00
POINT (5.6164062 51.3172042),OVLoverdrachtspunt,594E,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_80E4B052-C5D9-4A7F-AEBF-E6484E43BD78
POINT (5.6168978 51.3171295),OVLoverdrachtspunt,595B,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_91780AF7-291E-4B59-8123-023390A4EBB0
POINT (5.6165997 51.3171042),OVLoverdrachtspunt,5968,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_C1EFE7EA-8C22-4C79-B053-65284FA844FC
POINT (5.6162777 51.3170123),OVLoverdrachtspunt,5975,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_A40EE66E-2ACA-4823-9CDE-F019D52F7965
POINT (5.6170569 51.3163236),OVLoverdrachtspunt,5982,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_F7B9C223-4BF5-4073-9E20-405443ECA360
POINT (5.6169583 51.3160944),OVLoverdrachtspunt,598F,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_EEA40E26-46D0-4A3F-8DA6-6F01A4A69376
POINT (5.6160738 51.3168255),OVLoverdrachtspunt,599C,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_BF17354C-3610-45BE-BBBD-AF2AF0CC5E64
POINT (5.6158467 51.3166461),OVLoverdrachtspunt,59A9,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_0BF2A9C4-0746-4E73-8820-F7ECB86A817B
POINT (5.6166545 51.3160252),OVLoverdrachtspunt,59B6,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_53775D17-B955-4FAD-8B4B-5E17A078E420
POINT (5.6162998 51.3160851),OVLoverdrachtspunt,59C3,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_AC7AE4E9-C38C-48F3-A468-DFE1D8E32519
POINT (5.6163697 51.3160219),OVLoverdrachtspunt,59D0,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_0EE54DB6-AD1B-4B0C-BE3A-2288F30FD7FE
POINT (5.6159820 51.3160981),OVLoverdrachtspunt,59DD,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_B72B4BFB-16E9-429E-9DB7-F698AD204C0D
POINT (5.6157247 51.3159300),OVLoverdrachtspunt,59EA,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_70806824-A6C1-49D9-A89D-CAEC258898A1
POINT (5.6161384 51.3159225),OVLoverdrachtspunt,59F7,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_CA7CE235-9CBE-4BE2-AE0B-EA0D5B7A5385
POINT (5.6159524 51.3158549),OVLoverdrachtspunt,5A04,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_7FA4F735-102C-4EC0-8F5B-9260470C1E41
POINT (5.6137212 51.3159780),OVLoverdrachtspunt,5A11,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_D7CAA6E5-DE05-45BE-82D4-F5D484C259FC
POINT (5.6141674 51.3158923),OVLoverdrachtspunt,5A1E,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_138FA0DC-AC02-4586-9398-A21FA20DC466
POINT (5.6149431 51.3159955),OVLoverdrachtspunt,5A2B,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_CAE969AA-ED16-44BA-81A1-7487D11AE6B4
POINT (5.6151792 51.3160105),OVLoverdrachtspunt,5A38,BESTAAND,IN BEDRIJF,LICHTMAST,,Gemeente,Gemeente,,,,{00000000-0000-0000-0000-000000000000},_DB92E2DA-5B07-47C7-B492-650CDB431F73
POINT (5.6088630 51.3170713),LSoverdrachtspunt,5A45,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_2AE9BA2B-4D82-4B70-8984-54F0CE7B7F54
POINT (5.6095829 51.3164713),LSoverdrachtspunt,5A52,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_69665440-168F-4D95-95A2-EFDDD2A2C1D6
POINT (5.6096519 51.3163353),LSoverdrachtspunt,5A5F,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_A6342E76-4D6E-4DBA-AE9E-DD30791DFE17
POINT (5.6170207 51.3187236),LSoverdrachtspunt,5A6C,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_2C654758-24FB-4F70-9F58-B0DD3BF4DB39
POINT (5.6170296 51.3182493),LSoverdrachtspunt,5A79,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_126E960E-1841-478E-8382-F129B5222937
POINT (5.6169008 51.3182344),LSoverdrachtspunt,5A86,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_AAD1618E-8DD0-4295-978B-87796A4FB68C
POINT (5.6167745 51.3182100),LSoverdrachtspunt,5A93,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_A48872DB-07EB-4BF6-A549-8DCDDE600A01
POINT (5.6166683 51.3181612),LSoverdrachtspunt,5AA0,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_75C66398-0F81-49A6-BD9A-BFA5614F0F5E
POINT (5.6165569 51.3179868),LSoverdrachtspunt,5AAD,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_3DCBD44D-B70F-4DF5-AB91-2671D2F466E8
POINT (5.6169070 51.3179501),LSoverdrachtspunt,5ABA,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_DF43EC73-83B5-4091-A891-4A7EEEF016DF
POINT (5.6168466 51.3178959),LSoverdrachtspunt,5AC7,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_61F34A20-D70A-4219-A9FA-C1A1268E9743
POINT (5.6167922 51.3177797),LSoverdrachtspunt,5AD4,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_15DAEF71-C21A-40E3-ADD4-23D4B57647AB
POINT (5.6167436 51.3176960),LSoverdrachtspunt,5AE1,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_D59D7DB5-80BF-493A-A2AA-53BFB8923465
POINT (5.6164485 51.3178081),LSoverdrachtspunt,5AEE,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_17B62A66-B1B3-4F33-A570-8286BC7F9F5E
POINT (5.6165565 51.3179154),LSoverdrachtspunt,5AFB,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_ACD59F75-9B62-4444-8DA3-14309181369B
POINT (5.6164539 51.3177456),LSoverdrachtspunt,5B08,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_D1E15314-A8B4-4365-9C63-B52ECE69858F
POINT (5.6163282 51.3176099),LSoverdrachtspunt,5B15,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_73332F6A-C2FA-4DE6-8C75-FBC7C1F0AC97
POINT (5.6166757 51.3175156),LSoverdrachtspunt,5B22,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_873F26C5-97AC-4EFC-91D1-BAD370646294
POINT (5.6163227 51.3175295),LSoverdrachtspunt,5B2F,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_A6FD73D1-3C6A-4765-BD83-0D5483DDF9DE
POINT (5.6162861 51.3174693),LSoverdrachtspunt,5B3C,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_7D125DC6-9793-49F4-A955-D004FD50F774
POINT (5.6167215 51.3175997),LSoverdrachtspunt,5B49,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_C52CCE53-B660-4B70-B73F-10DE913508AD
POINT (5.6166729 51.3174049),LSoverdrachtspunt,5B56,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_75088865-EEEF-4F1D-A505-08C5B4C96BE6
POINT (5.6166574 51.3173412),LSoverdrachtspunt,5B63,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_3D51730B-F70F-4FDC-B700-2446DD1805A4
POINT (5.6132761 51.3183590),LSoverdrachtspunt,5B70,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_7B4DB828-276C-4F7E-B61E-771EBA236907
POINT (5.6134421 51.3181480),LSoverdrachtspunt,5B7D,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_B6815037-FA80-4542-A67C-23D0065006AA
POINT (5.6135590 51.3180039),LSoverdrachtspunt,5B8A,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_7D875519-907E-4871-A19F-E49AEDFFF966
POINT (5.6136856 51.3178408),LSoverdrachtspunt,5B97,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_F6885CB3-CECF-42E7-9C65-D1C157E9C897
POINT (5.6138001 51.3176853),LSoverdrachtspunt,5BA4,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_A0C4E425-A6E2-455D-B06D-D40E0B7D378D
POINT (5.6139178 51.3175311),LSoverdrachtspunt,5BB1,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_02479083-3495-4ED7-A458-BF9FF50D8900
